<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.03	10:40:00	1.10934	1.10941	1.10826	1.10842	1161	0	0
2022.03.03	10:50:00	1.10841	1.10936	1.10825	1.10913	1135	0	0
2022.03.03	11:00:00	1.10913	1.10949	1.10824	1.10826	1007	0	0
2022.03.03	11:10:00	1.10826	1.10871	1.10810	1.10824	818	0	0
2022.03.03	11:20:00	1.10822	1.10824	1.10744	1.10744	988	0	0
2022.03.03	11:30:00	1.10744	1.10798	1.10734	1.10734	815	0	0
2022.03.03	11:40:00	1.10734	1.10789	1.10718	1.10775	806	0	0
2022.03.03	11:50:00	1.10776	1.10844	1.10762	1.10798	889	0	0
2022.03.03	12:00:00	1.10798	1.10841	1.10777	1.10830	844	0	0
2022.03.03	12:10:00	1.10830	1.10871	1.10830	1.10859	557	0	0
2022.03.03	12:20:00	1.10858	1.10881	1.10852	1.10863	468	0	0
2022.03.03	12:30:00	1.10865	1.10928	1.10845	1.10911	704	0	0
2022.03.03	12:40:00	1.10912	1.10941	1.10883	1.10889	519	0	0
2022.03.03	12:50:00	1.10889	1.10889	1.10840	1.10864	522	0	0
2022.03.03	13:00:00	1.10863	1.10865	1.10813	1.10826	542	0	0
2022.03.03	13:10:00	1.10825	1.10826	1.10782	1.10808	597	0	0
2022.03.03	13:20:00	1.10809	1.10849	1.10791	1.10839	628	0	0
2022.03.03	13:30:00	1.10839	1.10862	1.10801	1.10805	634	0	0
2022.03.03	13:40:00	1.10805	1.10871	1.10784	1.10864	587	0	0
2022.03.03	13:50:00	1.10862	1.10877	1.10845	1.10869	505	0	0
2022.03.03	14:00:00	1.10868	1.10920	1.10843	1.10872	708	0	0
2022.03.03	14:10:00	1.10872	1.10946	1.10850	1.10933	717	0	0
2022.03.03	14:20:00	1.10935	1.10968	1.10911	1.10913	706	0	0
2022.03.03	14:30:00	1.10913	1.10956	1.10867	1.10867	770	0	0
2022.03.03	14:40:00	1.10867	1.10939	1.10866	1.10931	782	0	0
2022.03.03	14:50:00	1.10931	1.10940	1.10725	1.10755	1171	0	0
2022.03.03	15:00:00	1.10757	1.10792	1.10737	1.10778	1127	0	0
2022.03.03	15:10:00	1.10779	1.10785	1.10734	1.10734	750	0	0
2022.03.03	15:20:00	1.10732	1.10797	1.10720	1.10774	917	0	0
2022.03.03	15:30:00	1.10774	1.10803	1.10735	1.10775	1159	0	0
2022.03.03	15:40:00	1.10775	1.10828	1.10668	1.10697	1123	0	0
2022.03.03	15:50:00	1.10697	1.10878	1.10648	1.10854	1517	0	0
2022.03.03	16:00:00	1.10854	1.10949	1.10742	1.10853	2037	0	0
2022.03.03	16:10:00	1.10848	1.10927	1.10837	1.10906	1655	0	0
2022.03.03	16:20:00	1.10908	1.10923	1.10832	1.10887	1134	0	0
2022.03.03	16:30:00	1.10890	1.10923	1.10852	1.10881	1418	0	0
2022.03.03	16:40:00	1.10879	1.10921	1.10765	1.10803	1521	0	0
2022.03.03	16:50:00	1.10803	1.10848	1.10773	1.10798	1281	0	0
2022.03.03	17:00:00	1.10798	1.10866	1.10740	1.10796	1555	0	0
2022.03.03	17:10:00	1.10796	1.10839	1.10758	1.10771	1302	0	0
2022.03.03	17:20:00	1.10772	1.10775	1.10624	1.10636	1349	0	0
2022.03.03	17:30:00	1.10636	1.10673	1.10576	1.10641	1288	0	0
2022.03.03	17:40:00	1.10639	1.10666	1.10609	1.10649	1198	0	0
2022.03.03	17:50:00	1.10647	1.10688	1.10610	1.10619	1312	0	0
2022.03.03	18:00:00	1.10618	1.10654	1.10473	1.10506	1553	0	0
2022.03.03	18:10:00	1.10506	1.10542	1.10378	1.10457	1661	0	0
2022.03.03	18:20:00	1.10459	1.10528	1.10451	1.10484	1340	0	0
2022.03.03	18:30:00	1.10483	1.10553	1.10472	1.10485	1221	0	0
2022.03.03	18:40:00	1.10484	1.10537	1.10464	1.10518	981	0	0
2022.03.03	18:50:00	1.10518	1.10571	1.10503	1.10541	1159	0	0
2022.03.03	19:00:00	1.10542	1.10546	1.10460	1.10479	1149	0	0
2022.03.03	19:10:00	1.10479	1.10552	1.10441	1.10443	889	0	0
2022.03.03	19:20:00	1.10444	1.10452	1.10332	1.10380	1063	0	0
2022.03.03	19:30:00	1.10379	1.10677	1.10376	1.10476	2553	0	0
2022.03.03	19:40:00	1.10475	1.10494	1.10423	1.10491	1756	0	0
2022.03.03	19:50:00	1.10491	1.10540	1.10441	1.10509	1613	0	0
2022.03.03	20:00:00	1.10508	1.10565	1.10470	1.10547	1331	0	0
2022.03.03	20:10:00	1.10548	1.10614	1.10536	1.10563	993	0	0
2022.03.03	20:20:00	1.10562	1.10651	1.10560	1.10634	793	0	0
2022.03.03	20:30:00	1.10634	1.10653	1.10566	1.10577	730	0	0
2022.03.03	20:40:00	1.10577	1.10619	1.10567	1.10608	612	0	0
2022.03.03	20:50:00	1.10609	1.10663	1.10609	1.10625	710	0	0
2022.03.03	21:00:00	1.10624	1.10647	1.10591	1.10598	533	0	0
2022.03.03	21:10:00	1.10597	1.10650	1.10592	1.10646	584	0	0
2022.03.03	21:20:00	1.10644	1.10656	1.10616	1.10652	466	0	0
2022.03.03	21:30:00	1.10651	1.10652	1.10563	1.10593	486	0	0
2022.03.03	21:40:00	1.10593	1.10598	1.10558	1.10579	487	0	0
2022.03.03	21:50:00	1.10579	1.10597	1.10550	1.10576	647	0	0
2022.03.03	22:00:00	1.10576	1.10615	1.10561	1.10610	534	0	0
2022.03.03	22:10:00	1.10608	1.10630	1.10583	1.10592	621	0	0
2022.03.03	22:20:00	1.10592	1.10626	1.10583	1.10618	602	0	0
2022.03.03	22:30:00	1.10618	1.10629	1.10583	1.10619	513	0	0
2022.03.03	22:40:00	1.10618	1.10625	1.10579	1.10614	598	0	0
2022.03.03	22:50:00	1.10613	1.10637	1.10584	1.10630	908	0	0
2022.03.03	23:00:00	1.10630	1.10653	1.10619	1.10631	298	0	0
2022.03.03	23:10:00	1.10633	1.10654	1.10630	1.10647	149	0	4
2022.03.03	23:20:00	1.10648	1.10656	1.10633	1.10646	165	0	4
2022.03.03	23:30:00	1.10644	1.10652	1.10621	1.10650	263	0	7
2022.03.03	23:40:00	1.10649	1.10663	1.10647	1.10652	205	0	6
2022.03.03	23:50:00	1.10653	1.10660	1.10647	1.10659	189	0	7
2022.03.04	00:00:00	1.10651	1.10654	1.10610	1.10652	80	0	23
2022.03.04	00:10:00	1.10652	1.10656	1.10644	1.10655	159	0	18
2022.03.04	00:20:00	1.10655	1.10655	1.10644	1.10651	66	0	14
2022.03.04	00:30:00	1.10651	1.10657	1.10645	1.10655	62	0	11
2022.03.04	00:40:00	1.10654	1.10662	1.10653	1.10661	77	0	10
2022.03.04	00:50:00	1.10660	1.10660	1.10647	1.10654	67	0	11
2022.03.04	01:00:00	1.10654	1.10668	1.10646	1.10651	227	0	6
2022.03.04	01:10:00	1.10651	1.10666	1.10651	1.10655	94	0	7
2022.03.04	01:20:00	1.10655	1.10663	1.10627	1.10645	306	0	11
2022.03.04	01:30:00	1.10645	1.10660	1.10631	1.10653	212	0	9
2022.03.04	01:40:00	1.10654	1.10679	1.10645	1.10649	196	0	7
2022.03.04	01:50:00	1.10649	1.10662	1.10644	1.10654	87	0	7
2022.03.04	02:00:00	1.10653	1.10664	1.10483	1.10485	569	0	0
2022.03.04	02:10:00	1.10487	1.10536	1.10358	1.10358	1250	0	0
2022.03.04	02:20:00	1.10357	1.10430	1.10198	1.10300	1409	0	0
2022.03.04	02:30:00	1.10300	1.10355	1.10113	1.10132	1534	0	0
2022.03.04	02:40:00	1.10132	1.10204	1.10101	1.10156	1611	0	0
2022.03.04	02:50:00	1.10156	1.10181	1.10098	1.10120	1354	0	0
2022.03.04	03:00:00	1.10118	1.10282	1.10110	1.10187	2104	0	0
2022.03.04	03:10:00	1.10187	1.10220	1.10128	1.10183	1606	0	0
2022.03.04	03:20:00	1.10182	1.10256	1.10182	1.10229	1835	0	0
2022.03.04	03:30:00	1.10229	1.10254	1.10176	1.10177	1544	0	0
2022.03.04	03:40:00	1.10177	1.10317	1.10177	1.10312	1206	0	0
2022.03.04	03:50:00	1.10313	1.10517	1.10313	1.10483	2295	0	0
2022.03.04	04:00:00	1.10485	1.10490	1.10359	1.10381	1275	0	0
2022.03.04	04:10:00	1.10381	1.10420	1.10352	1.10392	908	0	0
2022.03.04	04:20:00	1.10393	1.10428	1.10321	1.10357	727	0	0
2022.03.04	04:30:00	1.10357	1.10407	1.10319	1.10385	937	0	0
2022.03.04	04:40:00	1.10385	1.10393	1.10321	1.10338	900	0	0
2022.03.04	04:50:00	1.10339	1.10340	1.10252	1.10288	815	0	0
2022.03.04	05:00:00	1.10287	1.10299	1.10194	1.10284	860	0	0
2022.03.04	05:10:00	1.10284	1.10314	1.10247	1.10247	788	0	0
2022.03.04	05:20:00	1.10247	1.10275	1.10213	1.10263	628	0	0
2022.03.04	05:30:00	1.10264	1.10309	1.10256	1.10292	565	0	0
2022.03.04	05:40:00	1.10293	1.10293	1.10245	1.10260	514	0	0
2022.03.04	05:50:00	1.10260	1.10273	1.10221	1.10257	627	0	0
2022.03.04	06:00:00	1.10254	1.10285	1.10232	1.10280	445	0	0
2022.03.04	06:10:00	1.10280	1.10315	1.10272	1.10314	304	0	0
2022.03.04	06:20:00	1.10316	1.10341	1.10306	1.10330	572	0	0
2022.03.04	06:30:00	1.10333	1.10363	1.10316	1.10363	510	0	0
2022.03.04	06:40:00	1.10362	1.10369	1.10290	1.10341	775	0	0
2022.03.04	06:50:00	1.10341	1.10357	1.10309	1.10355	432	0	0
2022.03.04	07:00:00	1.10354	1.10391	1.10352	1.10369	684	0	0
2022.03.04	07:10:00	1.10369	1.10394	1.10359	1.10373	477	0	0
2022.03.04	07:20:00	1.10373	1.10376	1.10310	1.10319	310	0	0
2022.03.04	07:30:00	1.10317	1.10323	1.10282	1.10302	329	0	0
2022.03.04	07:40:00	1.10303	1.10303	1.10244	1.10251	309	0	0
2022.03.04	07:50:00	1.10252	1.10290	1.10234	1.10286	377	0	0
2022.03.04	08:00:00	1.10287	1.10317	1.10269	1.10278	350	0	0
2022.03.04	08:10:00	1.10278	1.10280	1.10244	1.10275	236	0	0
2022.03.04	08:20:00	1.10275	1.10316	1.10275	1.10294	353	0	0
2022.03.04	08:30:00	1.10292	1.10294	1.10246	1.10257	316	0	0
2022.03.04	08:40:00	1.10258	1.10267	1.10165	1.10225	406	0	0
2022.03.04	08:50:00	1.10225	1.10239	1.10145	1.10152	631	0	0
2022.03.04	09:00:00	1.10153	1.10239	1.10138	1.10169	937	0	0
2022.03.04	09:10:00	1.10170	1.10196	1.10113	1.10130	1058	0	0
2022.03.04	09:20:00	1.10130	1.10165	1.10089	1.10143	844	0	0
2022.03.04	09:30:00	1.10142	1.10147	1.10084	1.10092	844	0	0
2022.03.04	09:40:00	1.10092	1.10171	1.10088	1.10125	858	0	0
2022.03.04	09:50:00	1.10125	1.10137	1.10088	1.10121	930	0	0
2022.03.04	10:00:00	1.10123	1.10158	1.10096	1.10115	1257	0	0
2022.03.04	10:10:00	1.10115	1.10146	1.10096	1.10105	938	0	0
2022.03.04	10:20:00	1.10104	1.10170	1.10089	1.10147	1211	0	0
2022.03.04	10:30:00	1.10146	1.10154	1.10088	1.10093	1234	0	0
2022.03.04	10:40:00	1.10093	1.10132	1.10084	1.10110	804	0	0
2022.03.04	10:50:00	1.10108	1.10146	1.10095	1.10120	762	0	0
2022.03.04	11:00:00	1.10119	1.10239	1.10119	1.10206	955	0	0
2022.03.04	11:10:00	1.10206	1.10237	1.10178	1.10229	737	0	0
2022.03.04	11:20:00	1.10229	1.10234	1.10196	1.10211	787	0	0
2022.03.04	11:30:00	1.10211	1.10214	1.10155	1.10161	675	0	0
2022.03.04	11:40:00	1.10162	1.10180	1.10131	1.10156	757	0	0
2022.03.04	11:50:00	1.10156	1.10242	1.10140	1.10141	772	0	0
2022.03.04	12:00:00	1.10142	1.10159	1.10032	1.10034	835	0	0
2022.03.04	12:10:00	1.10034	1.10155	1.10013	1.10128	1055	0	0
2022.03.04	12:20:00	1.10129	1.10197	1.10120	1.10143	976	0	0
2022.03.04	12:30:00	1.10143	1.10143	1.10026	1.10041	980	0	0
2022.03.04	12:40:00	1.10042	1.10062	1.10014	1.10030	720	0	0
2022.03.04	12:50:00	1.10029	1.10048	1.09999	1.10011	675	0	0
2022.03.04	13:00:00	1.10011	1.10064	1.09985	1.10022	1274	0	0
2022.03.04	13:10:00	1.10023	1.10023	1.09806	1.09873	1397	0	0
2022.03.04	13:20:00	1.09874	1.09888	1.09807	1.09841	1021	0	0
2022.03.04	13:30:00	1.09841	1.09850	1.09760	1.09760	768	0	0
2022.03.04	13:40:00	1.09760	1.09797	1.09734	1.09760	929	0	0
2022.03.04	13:50:00	1.09760	1.09826	1.09730	1.09755	1003	0	0
2022.03.04	14:00:00	1.09755	1.09821	1.09723	1.09733	950	0	0
2022.03.04	14:10:00	1.09735	1.09735	1.09655	1.09687	1018	0	0
2022.03.04	14:20:00	1.09687	1.09696	1.09622	1.09651	724	0	0
2022.03.04	14:30:00	1.09651	1.09667	1.09579	1.09587	791	0	0
2022.03.04	14:40:00	1.09587	1.09605	1.09548	1.09558	948	0	0
2022.03.04	14:50:00	1.09557	1.09558	1.09339	1.09379	1540	0	0
2022.03.04	15:00:00	1.09380	1.09446	1.09287	1.09293	1014	0	0
2022.03.04	15:10:00	1.09289	1.09351	1.09241	1.09283	1427	0	0
2022.03.04	15:20:00	1.09284	1.09386	1.09252	1.09337	1218	0	0
2022.03.04	15:30:00	1.09339	1.09442	1.09118	1.09178	2560	0	0
2022.03.04	15:40:00	1.09179	1.09185	1.08994	1.09003	2107	0	0
2022.03.04	15:50:00	1.09002	1.09118	1.08852	1.09084	2335	0	0
2022.03.04	16:00:00	1.09085	1.09152	1.09035	1.09136	1661	0	0
2022.03.04	16:10:00	1.09136	1.09281	1.09136	1.09217	1741	0	0
2022.03.04	16:20:00	1.09217	1.09223	1.09061	1.09115	1380	0	0
2022.03.04	16:30:00	1.09114	1.09242	1.09067	1.09213	2023	0	0
2022.03.04	16:40:00	1.09213	1.09216	1.08968	1.09065	1745	0	0
2022.03.04	16:50:00	1.09063	1.09108	1.08960	1.09086	1998	0	0
2022.03.04	17:00:00	1.09087	1.09133	1.09068	1.09096	1659	0	0
2022.03.04	17:10:00	1.09096	1.09145	1.09029	1.09128	1538	0	0
2022.03.04	17:20:00	1.09128	1.09150	1.09088	1.09119	1282	0	0
2022.03.04	17:30:00	1.09120	1.09129	1.09066	1.09076	1151	0	0
2022.03.04	17:40:00	1.09074	1.09088	1.09013	1.09035	1364	0	0
2022.03.04	17:50:00	1.09032	1.09237	1.09031	1.09186	1790	0	0
2022.03.04	18:00:00	1.09191	1.09228	1.09139	1.09167	1421	0	0
2022.03.04	18:10:00	1.09167	1.09201	1.09153	1.09154	1009	0	0
2022.03.04	18:20:00	1.09155	1.09193	1.09128	1.09181	1342	0	0
2022.03.04	18:30:00	1.09181	1.09197	1.09083	1.09177	1403	0	0
2022.03.04	18:40:00	1.09177	1.09201	1.09139	1.09155	1231	0	0
2022.03.04	18:50:00	1.09157	1.09191	1.09083	1.09086	1394	0	0
2022.03.04	19:00:00	1.09086	1.09181	1.09080	1.09145	1270	0	0
2022.03.04	19:10:00	1.09144	1.09233	1.09119	1.09187	1257	0	0
2022.03.04	19:20:00	1.09190	1.09238	1.09150	1.09230	1198	0	0
2022.03.04	19:30:00	1.09230	1.09253	1.09184	1.09251	1186	0	0
2022.03.04	19:40:00	1.09254	1.09261	1.09157	1.09179	976	0	0
2022.03.04	19:50:00	1.09179	1.09263	1.09167	1.09259	756	0	0
2022.03.04	20:00:00	1.09258	1.09319	1.09215	1.09317	1083	0	0
2022.03.04	20:10:00	1.09317	1.09318	1.09265	1.09270	740	0	0
2022.03.04	20:20:00	1.09270	1.09295	1.09231	1.09276	511	0	0
2022.03.04	20:30:00	1.09277	1.09312	1.09261	1.09293	626	0	0
2022.03.04	20:40:00	1.09288	1.09303	1.09238	1.09292	542	0	0
2022.03.04	20:50:00	1.09292	1.09335	1.09291	1.09334	623	0	0
2022.03.04	21:00:00	1.09334	1.09346	1.09260	1.09308	744	0	0
2022.03.04	21:10:00	1.09307	1.09308	1.09244	1.09254	467	0	0
2022.03.04	21:20:00	1.09254	1.09333	1.09254	1.09329	477	0	0
2022.03.04	21:30:00	1.09328	1.09367	1.09304	1.09315	507	0	0
2022.03.04	21:40:00	1.09315	1.09319	1.09232	1.09244	608	0	0
2022.03.04	21:50:00	1.09244	1.09273	1.09099	1.09131	963	0	0
2022.03.04	22:00:00	1.09131	1.09207	1.09127	1.09185	902	0	0
2022.03.04	22:10:00	1.09185	1.09186	1.09135	1.09144	706	0	0
2022.03.04	22:20:00	1.09144	1.09258	1.09144	1.09242	556	0	0
2022.03.04	22:30:00	1.09242	1.09262	1.09215	1.09233	523	0	0
2022.03.04	22:40:00	1.09233	1.09279	1.09202	1.09203	621	0	0
2022.03.04	22:50:00	1.09202	1.09360	1.09201	1.09340	1036	0	0
2022.03.04	23:00:00	1.09341	1.09346	1.09304	1.09307	360	0	5
2022.03.04	23:10:00	1.09306	1.09327	1.09298	1.09311	137	0	7
2022.03.04	23:20:00	1.09313	1.09314	1.09270	1.09286	182	0	8
2022.03.04	23:30:00	1.09286	1.09311	1.09247	1.09308	143	0	9
2022.03.04	23:40:00	1.09308	1.09400	1.09305	1.09379	363	0	7
2022.03.04	23:50:00	1.09374	1.09380	1.09301	1.09305	236	0	7
2022.03.07	00:00:00	1.09255	1.09295	1.09238	1.09249	72	0	20
2022.03.07	00:10:00	1.09250	1.09275	1.09229	1.09262	76	0	24
2022.03.07	00:20:00	1.09263	1.09281	1.09243	1.09244	61	0	16
2022.03.07	00:30:00	1.09240	1.09281	1.09238	1.09262	87	0	19
2022.03.07	00:40:00	1.09258	1.09265	1.09232	1.09237	107	0	22
2022.03.07	00:50:00	1.09237	1.09250	1.09196	1.09237	127	0	15
2022.03.07	01:00:00	1.09240	1.09240	1.08726	1.08738	1195	0	6
2022.03.07	01:10:00	1.08735	1.08839	1.08637	1.08773	1523	0	6
2022.03.07	01:20:00	1.08774	1.08783	1.08625	1.08766	1068	0	6
2022.03.07	01:30:00	1.08766	1.08825	1.08737	1.08820	558	0	7
2022.03.07	01:40:00	1.08820	1.08825	1.08681	1.08721	469	0	6
2022.03.07	01:50:00	1.08721	1.08735	1.08639	1.08735	481	0	6
2022.03.07	02:00:00	1.08733	1.08838	1.08709	1.08838	621	0	0
2022.03.07	02:10:00	1.08838	1.08843	1.08789	1.08827	753	0	0
2022.03.07	02:20:00	1.08832	1.08839	1.08712	1.08718	667	0	0
2022.03.07	02:30:00	1.08720	1.08800	1.08717	1.08790	463	0	0
2022.03.07	02:40:00	1.08790	1.08796	1.08726	1.08766	486	0	0
2022.03.07	02:50:00	1.08767	1.08768	1.08623	1.08624	661	0	0
2022.03.07	03:00:00	1.08615	1.08663	1.08499	1.08507	1137	0	0
2022.03.07	03:10:00	1.08511	1.08569	1.08388	1.08407	1196	0	0
2022.03.07	03:20:00	1.08407	1.08437	1.08209	1.08298	1868	0	0
2022.03.07	03:30:00	1.08297	1.08482	1.08297	1.08413	1848	0	0
2022.03.07	03:40:00	1.08414	1.08418	1.08341	1.08363	1526	0	0
2022.03.07	03:50:00	1.08363	1.08440	1.08277	1.08432	1494	0	0
2022.03.07	04:00:00	1.08432	1.08433	1.08370	1.08430	1019	0	0
2022.03.07	04:10:00	1.08430	1.08531	1.08403	1.08485	1312	0	0
2022.03.07	04:20:00	1.08485	1.08495	1.08412	1.08451	744	0	0
2022.03.07	04:30:00	1.08451	1.08535	1.08434	1.08485	876	0	0
2022.03.07	04:40:00	1.08487	1.08488	1.08356	1.08395	715	0	0
2022.03.07	04:50:00	1.08395	1.08455	1.08388	1.08452	884	0	0
2022.03.07	05:00:00	1.08452	1.08490	1.08405	1.08466	780	0	0
2022.03.07	05:10:00	1.08465	1.08529	1.08455	1.08509	673	0	0
2022.03.07	05:20:00	1.08512	1.08861	1.08512	1.08727	1435	0	0
2022.03.07	05:30:00	1.08728	1.08753	1.08659	1.08704	1211	0	0
2022.03.07	05:40:00	1.08704	1.08745	1.08663	1.08702	921	0	0
2022.03.07	05:50:00	1.08703	1.08742	1.08672	1.08707	649	0	0
2022.03.07	06:00:00	1.08707	1.08744	1.08675	1.08697	643	0	0
2022.03.07	06:10:00	1.08697	1.08697	1.08660	1.08668	404	0	0
2022.03.07	06:20:00	1.08667	1.08676	1.08625	1.08639	524	0	0
2022.03.07	06:30:00	1.08639	1.08672	1.08638	1.08648	682	0	0
2022.03.07	06:40:00	1.08646	1.08697	1.08634	1.08676	600	0	0
2022.03.07	06:50:00	1.08677	1.08799	1.08669	1.08793	771	0	0
2022.03.07	07:00:00	1.08791	1.08798	1.08730	1.08734	476	0	0
2022.03.07	07:10:00	1.08734	1.08871	1.08705	1.08834	790	0	0
2022.03.07	07:20:00	1.08834	1.08866	1.08742	1.08755	980	0	0
2022.03.07	07:30:00	1.08752	1.08767	1.08666	1.08732	655	0	0
2022.03.07	07:40:00	1.08733	1.08740	1.08663	1.08709	661	0	0
2022.03.07	07:50:00	1.08709	1.08804	1.08709	1.08766	715	0	0
2022.03.07	08:00:00	1.08766	1.08857	1.08752	1.08855	1191	0	0
2022.03.07	08:10:00	1.08855	1.08871	1.08797	1.08821	805	0	0
2022.03.07	08:20:00	1.08821	1.08891	1.08786	1.08874	614	0	0
2022.03.07	08:30:00	1.08874	1.08875	1.08770	1.08779	651	0	0
2022.03.07	08:40:00	1.08779	1.08820	1.08712	1.08750	610	0	0
2022.03.07	08:50:00	1.08751	1.08782	1.08719	1.08734	802	0	0
2022.03.07	09:00:00	1.08733	1.08817	1.08721	1.08763	1134	0	0
2022.03.07	09:10:00	1.08763	1.08980	1.08747	1.08935	1632	0	0
2022.03.07	09:20:00	1.08934	1.08959	1.08824	1.08854	1739	0	0
2022.03.07	09:30:00	1.08854	1.08875	1.08764	1.08802	1660	0	0
2022.03.07	09:40:00	1.08802	1.08802	1.08661	1.08747	1444	0	0
2022.03.07	09:50:00	1.08747	1.08810	1.08701	1.08714	1601	0	0
2022.03.07	10:00:00	1.08711	1.08907	1.08711	1.08830	2148	0	0
2022.03.07	10:10:00	1.08830	1.08845	1.08696	1.08716	2113	0	0
2022.03.07	10:20:00	1.08716	1.08782	1.08673	1.08691	1736	0	0
2022.03.07	10:30:00	1.08694	1.08781	1.08652	1.08722	1654	0	0
2022.03.07	10:40:00	1.08722	1.08743	1.08636	1.08636	1700	0	0
2022.03.07	10:50:00	1.08637	1.08659	1.08537	1.08622	1417	0	0
2022.03.07	11:00:00	1.08623	1.08707	1.08567	1.08696	1582	0	0
2022.03.07	11:10:00	1.08691	1.08696	1.08568	1.08650	1379	0	0
2022.03.07	11:20:00	1.08651	1.08689	1.08605	1.08625	1531	0	0
2022.03.07	11:30:00	1.08627	1.08684	1.08597	1.08646	1290	0	0
2022.03.07	11:40:00	1.08647	1.08662	1.08499	1.08573	1203	0	0
2022.03.07	11:50:00	1.08573	1.08615	1.08517	1.08582	1329	0	0
2022.03.07	12:00:00	1.08582	1.08593	1.08450	1.08451	1303	0	0
2022.03.07	12:10:00	1.08452	1.08455	1.08300	1.08325	1307	0	0
2022.03.07	12:20:00	1.08325	1.08359	1.08177	1.08184	1209	0	0
2022.03.07	12:30:00	1.08179	1.08199	1.08060	1.08190	1370	0	0
2022.03.07	12:40:00	1.08190	1.08279	1.08184	1.08253	1074	0	0
2022.03.07	12:50:00	1.08256	1.08338	1.08244	1.08326	953	0	0
2022.03.07	13:00:00	1.08327	1.08392	1.08287	1.08376	1150	0	0
2022.03.07	13:10:00	1.08375	1.08396	1.08281	1.08314	1318	0	0
2022.03.07	13:20:00	1.08315	1.08426	1.08295	1.08300	1037	0	0
2022.03.07	13:30:00	1.08299	1.08378	1.08257	1.08322	1148	0	0
2022.03.07	13:40:00	1.08320	1.08409	1.08319	1.08404	1112	0	0
2022.03.07	13:50:00	1.08400	1.08645	1.08398	1.08590	1524	0	0
2022.03.07	14:00:00	1.08590	1.08771	1.08553	1.08652	1831	0	0
2022.03.07	14:10:00	1.08651	1.08719	1.08599	1.08712	1453	0	0
2022.03.07	14:20:00	1.08712	1.08933	1.08710	1.08891	2001	0	0
2022.03.07	14:30:00	1.08893	1.09251	1.08850	1.09192	2618	0	0
2022.03.07	14:40:00	1.09189	1.09240	1.08876	1.08905	2440	0	0
2022.03.07	14:50:00	1.08905	1.09002	1.08837	1.08871	2093	0	0
2022.03.07	15:00:00	1.08883	1.08984	1.08862	1.08910	2198	0	0
2022.03.07	15:10:00	1.08909	1.08967	1.08851	1.08956	1886	0	0
2022.03.07	15:20:00	1.08954	1.09097	1.08952	1.09036	2246	0	0
2022.03.07	15:30:00	1.09037	1.09213	1.09003	1.09200	1848	0	0
2022.03.07	15:40:00	1.09200	1.09205	1.08962	1.08993	1788	0	0
2022.03.07	15:50:00	1.08992	1.09019	1.08900	1.08975	1957	0	0
2022.03.07	16:00:00	1.08976	1.09102	1.08941	1.09078	1864	0	0
2022.03.07	16:10:00	1.09077	1.09175	1.09046	1.09130	1483	0	0
2022.03.07	16:20:00	1.09129	1.09324	1.09112	1.09231	1941	0	0
2022.03.07	16:30:00	1.09230	1.09235	1.09044	1.09088	2110	0	0
2022.03.07	16:40:00	1.09089	1.09097	1.08893	1.08930	1778	0	0
2022.03.07	16:50:00	1.08929	1.08978	1.08897	1.08914	1317	0	0
2022.03.07	17:00:00	1.08912	1.08965	1.08866	1.08930	1442	0	0
2022.03.07	17:10:00	1.08930	1.08930	1.08758	1.08765	1367	0	0
2022.03.07	17:20:00	1.08765	1.08838	1.08578	1.08659	1900	0	0
2022.03.07	17:30:00	1.08659	1.08807	1.08645	1.08792	1601	0	0
2022.03.07	17:40:00	1.08792	1.08836	1.08696	1.08707	1419	0	0
2022.03.07	17:50:00	1.08707	1.08826	1.08698	1.08762	1817	0	0
2022.03.07	18:00:00	1.08762	1.08773	1.08699	1.08709	1312	0	0
2022.03.07	18:10:00	1.08707	1.08707	1.08603	1.08607	1059	0	0
2022.03.07	18:20:00	1.08607	1.08656	1.08590	1.08612	1004	0	0
2022.03.07	18:30:00	1.08612	1.08625	1.08516	1.08523	1173	0	0
2022.03.07	18:40:00	1.08525	1.08722	1.08485	1.08648	1656	0	0
2022.03.07	18:50:00	1.08646	1.08653	1.08557	1.08599	1273	0	0
2022.03.07	19:00:00	1.08600	1.08706	1.08585	1.08678	1003	0	0
2022.03.07	19:10:00	1.08678	1.08770	1.08677	1.08747	1108	0	0
2022.03.07	19:20:00	1.08747	1.08784	1.08713	1.08776	1148	0	0
2022.03.07	19:30:00	1.08777	1.08867	1.08749	1.08784	1320	0	0
2022.03.07	19:40:00	1.08784	1.08864	1.08766	1.08821	1241	0	0
2022.03.07	19:50:00	1.08820	1.08895	1.08707	1.08747	1939	0	0
2022.03.07	20:00:00	1.08748	1.08869	1.08715	1.08866	1738	0	0
2022.03.07	20:10:00	1.08866	1.08878	1.08778	1.08832	1254	0	0
2022.03.07	20:20:00	1.08832	1.09004	1.08803	1.08974	1506	0	0
2022.03.07	20:30:00	1.08974	1.08987	1.08894	1.08895	1117	0	0
2022.03.07	20:40:00	1.08895	1.08934	1.08827	1.08848	1054	0	0
2022.03.07	20:50:00	1.08848	1.08877	1.08739	1.08799	1015	0	0
2022.03.07	21:00:00	1.08799	1.08874	1.08783	1.08861	837	0	0
2022.03.07	21:10:00	1.08861	1.08908	1.08805	1.08824	701	0	0
2022.03.07	21:20:00	1.08816	1.08819	1.08639	1.08646	1253	0	0
